id,system,title,date,status,supersedes,superseded_by,closes,also,body
D-166,"Outputs, soft fuses and logic",The entire PMU logic is enterable before any current figure exists,,standing,,,,,"**D-166 — The entire PMU logic is enterable before any current figure exists.** Names, decode tables, expressions, interlocks, wake, flasher, wiper timing and pop-up logic have no dependency on measurement; limits and enabling happen per channel as each migrates."
D-183,"Outputs, soft fuses and logic",Interim rules until an engine ECU or cluster module puts rpm on CAN…,,standing,,,,,**D-183 — Interim rules until an engine ECU or cluster module puts rpm on CAN: fuel pump = key RUN; start relay = key START and the inhibitor's P/N state — no rpm term in either.** The rpm-qualified versions are luxury-package / engine-swap scope.
D-126,"Outputs, soft fuses and logic","O16's blower limit comes from the replacement motor's spec, then…",,standing,,,,,"**D-126 — O16's blower limit comes from the replacement motor's spec, then telemetry.** The original motor is dead (K-023); the channel stays 25 A with the flyback diode, which covers any plausible replacement."
D-223,"Outputs, soft fuses and logic","The enable-at cap on O8, O9, O10 and O11 is 13.0 A, not 15 A",2026-09-03,standing,,,V-014,,"**D-223 — The enable-at cap on O8, O9, O10 and O11 is 13.0 A, not 15 A.** The 15 A outputs reach their loads through Deutsch DT size-16 contacts rated 13 A continuous, so a 15 A software limit sits outside a component's rating for no gain: the real loads are 4–10 A and the cap only ever acts in a fault, which trips in milliseconds either way. Lowering it costs nothing and keeps every software limit inside every part's rating. O6 and O7 already sit at their measured values (7.5 A, 9.5 A) and are unaffected. Answers V-014; changes `03-INSTALL/PMU-CONFIG-SHEET.md` §5 and `01-DESIGN/DESIGN.md` §4.1."
D-226,"Outputs, soft fuses and logic",The ignition layout is factory and untouched: two coils and two…,2026-09-03,standing,,,V-001,,"**D-226 — The ignition layout is factory and untouched: two coils and two igniters, leading and trailing.** Confirmed by eye 2026-09-03. The four BW feeds are not individually traceable without pulling the loom, but nothing about the installation looks disturbed, so the design's assumption stands — L1-P 1 splices to BW on all four (`01-DESIGN/DESIGN.md` §12). Answers V-001. If commissioning shows a coil unfed, the splice count is the first thing to re-open."
D-243,"Outputs, soft fuses and logic","O2 and O3 are enabled at 13.0 A, not the 25 A channel cap",2026-09-04,standing,,,,,"**D-243 — O2 and O3 are enabled at 13.0 A, not the 25 A channel cap.** Found in the 2026-09-04 audit. D-164/D-175 park an *unmeasured* channel at its cap, but LD01 is not unmeasured — it is published, two 55 W lamps, 3.0 A low and 3.5 A high — and both channels reach their lamps through 14 AWG branches spliced at L2-P. A 25 A limit over a 14 AWG branch protects nothing that branch needs protecting from, and it is the same mismatch D-223 and D-232 closed everywhere else. 13.0 A is the gauge rule's own number for 14 AWG and still leaves 3.7× headroom over the published draw; the inrush window is untouched, so cold filaments are unaffected. Re-set from telemetry at migration like every other channel (D-025)."
D-248,"Outputs, soft fuses and logic",Three rules so a door left ajar cannot flatten the Ionic,2026-09-04,standing,,,Q-109,,"**D-248 — Three rules so a door left ajar cannot flatten the Ionic.** Camden's call, 2026-09-04, answering `Q-109`. `INTERIOR` was `A6 != CLOSED` with no timeout; the door stage is a wake source, so the same open door also held `KEEP_ALIVE` latched; and the only shed rule shed `COMFORT`, a channel with no load in this build. Together that is about 2.7 A until the BMS cuts off — the one battery state a LiFePO4 is hard to come back from, and the reason `A4` on the finishing list exists at all. Now: the interior lamp **drops after 10 minutes** with a door still open and re-arms when every door closes; below **11.5 V** the shed takes `INTERIOR` and `ACCESSORY` as well as `COMFORT`; and `KEEP_ALIVE` **releases after 30 minutes** with `A16 == OFF` whatever `A6` reads, so a failed door plunger cannot hold the module awake for a week. Config only — no wire, no part. The always-hot courtesy lamps (F19, glove box and luggage) sit outside all three by design: a stuck lid switch is still a slow drain nothing watches, which is worth knowing rather than fixing."
D-251,"Outputs, soft fuses and logic","Wire is control, CAN is telemetry. Anything the PMU acts on for the…",2026-09-07,standing,,,,,"**D-251 — Wire is control, CAN is telemetry. Anything the PMU acts on for the engine or for safety sits on a hardwired PMU input; anything it only logs or displays may arrive on CAN2; and a CAN value ever admitted to a control expression fails open on timeout.** Camden's call, 2026-09-07, the electrical half of `Q-116`. Bus priority (a lower identifier wins arbitration) solves latency under contention — at CAN2's ~1.5 % load the worst case is one lost arbitration, about a quarter of a millisecond — and solves nothing about *source failure*: a rebooting, hung or unplugged ICU simply stops sending, and the PMU cannot tell ""no message"" from ""no pressure"". A gate that cuts on timeout kills the pump when a module hiccups; a gate that ignores timeout is silently absent whenever the module is down. Neither is an interlock. So the oil-pressure gate lives on A7 (D-249); the rpm term D-183 waits for arrives as a *secondary* condition whose timeout reads as running; and the PMU logs the ICU's rpm, oil pressure, water temperature and fuel level as received channels for display and cross-check only. *Consequence for the harness:* **fuel level becomes the ICU's signal.** `DP-ICU-B 3` taps the fuel node (`N64`), the ICU publishes it on CAN2 (luxury D-306: frame `0x218`, 2 Hz), and the PMU records it as a received channel. Three readers on the oil node (`N47` — the factory gauge, the PMU's A7, the ICU) is deliberate: a cross-check, not a duplicate, and a disagreement is a sender or wiring fault nothing else would show."
D-253,"Outputs, soft fuses and logic",The blower is wired now as a PWM load and nothing else: O16 → `L3-P 1`…,2026-09-07,standing,,,Q-112,,"**D-253 — The blower is wired now as a PWM load and nothing else: O16 → `L3-P 1` → a DTP-2 receptacle `L3-BLW` at the HVAC case (1 = motor +, 2 = motor − straight back to the dash ground, 12 AWG); no resistor pack, no speed switch, no motor this build; speed is a duty command the DCU sends over CAN2 and the PMU applies on O16.** Camden's call, 2026-09-07, answering `Q-112` — the reserved number from the 2026-09-05 audit, whose option (b) this replaces. His framing settles what the audit could not: the original motor is dead (K-023) and is not replaced until the luxury package, so the blower has no Phase-1 duty to serve, and the missing command input that made PMU PWM impossible before the DCU (all ten inputs spent) no longer matters — blower and DCU arrive together. What is built now is the wiring an optimally controlled brushed blower wants: a steady high-side feed with a flyback diode (O16 was chosen for exactly this, D-009), a heavy return, and a plug the motor lands on. The channel is configured and DISABLED like DEFOG; its limit still comes from the replacement's spec, then telemetry (D-126). The command is a comfort signal, so D-251 admits it over CAN: on a lost `0x300` the PMU holds a default duty — defrost-safe, not off. *The one unknown:* the PMU's PWM frequency on a 25 A output — at a few hundred hertz a brushed blower can hum at part speed. That is why the return goes through `L3-BLW` rather than straight to the bus: a low-side final stage (an OEM-style blower regulator or a ≥ 20 kHz PWM module, mounted in the resistor pack's hole for airflow) then inserts at `L3-BLW` as a plug-in adapter — module into the receptacle, motor into the module, command from the DCU on a local pigtail — with no harness change. `G15` becomes the motor return; `DV27` and `MG17` are re-drawn; **P087, P088 and P089 leave this project's parts** — the motor (Four Seasons 35483 class, 2-wire; the squirrel cage transfers) is the luxury package's purchase. *Supersedes* D-209's ""the blower motor, resistor and speed switch"" and the old `L3-P 1` note. Consequence accepted, Camden's own: **no heat, defrost or ventilation airflow until the luxury package** — the heater core, case, ducts and doors stay untouched."
D-257,"Outputs, soft fuses and logic",The PMU's PWM is software-adjustable from 4 Hz to 400 Hz per output…,2026-09-07,standing,,,,,"**D-257 — The PMU's PWM is software-adjustable from 4 Hz to 400 Hz per output (Camden, from the manual, 2026-09-07), so the blower's speed control is the low-side final stage at `L3-BLW`, switching at ≥ 20 kHz on a command the DCU wires to it directly; O16 is a steady feed, ON in RUN.** A brushed blower chopped at 400 Hz hums at part speed — the PWM frequency and its harmonics come straight out of the motor and the ducting — and a silent cabin cannot have that, so what D-253 held as the fallback is the plan: module into `L3-BLW`, motor into the module, the DCU's PWM output to the module on a local pigtail. Nothing in the harness moves; that was the point of the receptacle. The module carries its own freewheel diode across the motor (the PMU's integrated diode clamps the high side only and does nothing for low-side chopping), a ≥ 25 A rating, a logic-level PWM or 0–5 V input, and mounts in the resistor pack's hole for airflow; an OEM-style linear blower regulator would also work but dissipates the difference as heat at mid speeds. `BLOWER` is `A16 >= RUN`, DISABLED until the motor exists; the `0x300` blower byte becomes what the DCU reports, not what the PMU applies. *Supersedes* D-253's control clause (""a duty command the DCU sends over CAN2 and the PMU applies on O16"") and its fallback wording; D-253's wiring stands unchanged."
